"Datetime",6.300
4.1076,1.5974E+002
4.1111,1.5949E+002
4.1146,1.5923E+002
4.1181,1.5898E+002
4.1215,1.5872E+002
4.1250,1.5847E+002
4.1285,1.5847E+002
4.1319,1.5847E+002
4.1354,1.5847E+002
4.1389,1.5847E+002
4.1424,1.5847E+002
4.1458,1.5847E+002
4.1493,1.5847E+002
4.1528,1.5847E+002
4.1562,1.5847E+002
4.1597,1.5847E+002
4.1632,1.5847E+002
4.1667,1.5847E+002
4.1701,1.5847E+002
4.1736,1.5847E+002
4.1771,1.5847E+002
4.1806,1.5847E+002
4.1840,1.5847E+002
4.1875,1.5847E+002
4.1910,1.5847E+002
4.1944,1.5847E+002
4.1979,1.5847E+002
4.2014,1.5847E+002
4.2049,1.5847E+002
4.2083,1.5847E+002
4.2118,1.6009E+002
4.2153,1.6170E+002
4.2188,1.6332E+002
4.2222,1.6493E+002
4.2257,1.6655E+002
4.2292,1.6816E+002
4.2326,1.6978E+002
4.2361,1.7139E+002
4.2396,1.7301E+002
4.2431,1.7462E+002
4.2465,1.7624E+002
4.2500,1.7785E+002
4.2535,1.7785E+002
4.2569,1.7785E+002
4.2604,1.7785E+002
4.2639,1.7785E+002
4.2674,1.7785E+002
4.2708,1.7785E+002
4.2743,1.7785E+002
4.2778,1.7785E+002
4.2812,1.7785E+002
4.2847,1.7785E+002
4.2882,1.7785E+002
4.2917,1.7785E+002
4.2951,1.7785E+002
4.2986,1.7785E+002
4.3021,1.7785E+002
4.3056,1.7785E+002
4.3090,1.7785E+002
4.3125,1.7785E+002
4.3160,1.7785E+002
4.3194,1.7785E+002
4.3229,1.7785E+002
4.3264,1.7785E+002
4.3299,1.7785E+002
4.3333,1.7785E+002
4.3368,1.7882E+002
4.3403,1.7979E+002
4.3438,1.8076E+002
4.3472,1.8173E+002
4.3507,1.8270E+002
4.3542,1.8368E+002
4.3576,1.8465E+002
4.3611,1.8562E+002
4.3646,1.8659E+002
4.3681,1.8756E+002
4.3715,1.8853E+002
4.3750,1.8950E+002
4.3785,1.8950E+002
4.3819,1.8950E+002
4.3854,1.8950E+002
4.3889,1.8950E+002
4.3924,1.8950E+002
4.3958,1.8950E+002
4.3993,1.8950E+002
4.4028,1.8950E+002
4.4062,1.8950E+002
4.4097,1.8950E+002
4.4132,1.8950E+002
4.4167,1.8950E+002
4.4201,1.8950E+002
4.4236,1.8950E+002
4.4271,1.8950E+002
4.4306,1.8950E+002
4.4340,1.8950E+002
4.4375,1.8950E+002
4.4410,1.8950E+002
4.4444,1.8950E+002
4.4479,1.8950E+002
4.4514,1.8950E+002
4.4549,1.8950E+002
4.4583,1.8950E+002
4.4618,1.8901E+002
4.4653,1.8851E+002
4.4688,1.8802E+002
4.4722,1.8753E+002
4.4757,1.8704E+002
4.4792,1.8654E+002
4.4826,1.8605E+002
4.4861,1.8556E+002
4.4896,1.8506E+002
4.4931,1.8457E+002
4.4965,1.8408E+002
4.5000,1.8359E+002
4.5035,1.8359E+002
4.5069,1.8359E+002
4.5104,1.8359E+002
4.5139,1.8359E+002
4.5174,1.8359E+002
4.5208,1.8359E+002
4.5243,1.8359E+002
4.5278,1.8359E+002
4.5312,1.8359E+002
4.5347,1.8359E+002
4.5382,1.8359E+002
4.5417,1.8359E+002
4.5451,1.8359E+002
4.5486,1.8359E+002
4.5521,1.8359E+002
4.5556,1.8359E+002
4.5590,1.8359E+002
4.5625,1.8359E+002
4.5660,1.8359E+002
4.5694,1.8359E+002
4.5729,1.8359E+002
4.5764,1.8359E+002
4.5799,1.8359E+002
4.5833,1.8359E+002
4.5868,1.8429E+002
4.5903,1.8500E+002
4.5938,1.8570E+002
4.5972,1.8641E+002
4.6007,1.8711E+002
4.6042,1.8782E+002
4.6076,1.8853E+002
4.6111,1.8923E+002
4.6146,1.8994E+002
4.6181,1.9064E+002
4.6215,1.9135E+002
4.6250,1.9206E+002
4.6285,1.9206E+002
4.6319,1.9206E+002
4.6354,1.9206E+002
4.6389,1.9206E+002
4.6424,1.9206E+002
4.6458,1.9206E+002
4.6493,1.9206E+002
4.6528,1.9206E+002
4.6562,1.9206E+002
4.6597,1.9206E+002
4.6632,1.9206E+002
4.6667,1.9206E+002
4.6701,1.9206E+002
4.6736,1.9206E+002
